,playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties,Unnamed: 0
76,8474202,2014,John Curry,MIN,G,all,2,4144.0,1.96,5.0,55.0,1.68,3.0,6.42,3.0,25.6,25.0,1.16,1.0,14.26,8.0,10.78,17.0,1.88,28.0,6.0,2.0,0.69,0.74,0.53,1.0,2.0,2.0,19.0,0.0,0.0,
77,8475781,2014,Tyler Bunz,EDM,G,all,1,1200.0,1.14,3.0,13.0,0.67,2.0,2.23,3.0,9.71,12.0,0.4,0.0,5.09,3.0,3.57,1.0,1.08,9.0,2.0,2.0,0.21,0.28,0.64,2.0,0.0,1.0,0.0,0.0,0.0,
78,8474682,2014,Dustin Tokarski,MTL,G,all,17,59998.0,44.44,46.0,933.0,34.08,32.0,115.59,124.0,501.67,509.0,15.03,26.0,275.94,220.0,205.89,250.0,42.95,515.0,143.0,34.0,15.17,17.52,11.75,14.0,15.0,17.0,241.0,0.0,0.0,
79,8476341,2014,Anton Forsberg,CBJ,G,all,5,15343.0,13.45,20.0,236.0,8.92,14.0,30.95,37.0,132.56,149.0,4.25,9.0,70.79,46.0,51.13,51.0,13.0,130.0,31.0,19.0,3.68,3.68,6.09,5.0,6.0,9.0,56.0,0.0,0.0,
80,8474636,2014,Michael Hutchinson,WPG,G,all,38,127102.0,89.21,85.0,1849.0,65.85,72.0,233.65,307.0,989.63,986.0,34.43,40.0,542.29,389.0,404.24,476.0,85.38,1036.0,251.0,81.0,29.45,31.62,28.15,31.0,29.0,25.0,481.0,0.0,0.0,
81,8469548,2014,Ray Emery,PHI,G,all,31,94171.0,71.29,80.0,1460.0,52.49,70.0,179.76,163.0,779.13,758.0,24.11,23.0,427.24,359.0,314.41,375.0,68.91,786.0,219.0,65.0,22.81,26.78,21.7,24.0,29.0,27.0,390.0,4.0,2.0,
82,8476434,2014,John Gibson,ANA,G,all,23,79195.0,55.44,58.0,1220.0,44.26,44.0,151.21,183.0,663.35,674.0,21.07,26.0,374.44,297.0,278.28,310.0,53.25,716.0,161.0,49.0,20.07,19.39,15.98,13.0,26.0,19.0,294.0,0.0,0.0,
83,8471219,2014,Al Montoya,FLA,G,all,20,57416.0,42.34,49.0,843.0,31.49,37.0,104.6,103.0,463.41,453.0,15.67,14.0,261.31,199.0,195.82,250.0,40.59,487.0,122.0,43.0,14.46,14.94,12.94,21.0,14.0,14.0,191.0,2.0,1.0,
84,8476992,2014,Marek Mazanec,NSH,G,all,2,6344.0,4.33,4.0,78.0,3.06,3.0,10.05,15.0,42.04,47.0,1.66,3.0,23.59,16.0,16.47,18.0,4.13,41.0,13.0,5.0,1.32,1.53,1.48,1.0,1.0,2.0,19.0,0.0,0.0,
85,8470880,2014,Brian Elliott,STL,G,all,46,152748.0,95.61,96.0,2208.0,77.0,68.0,274.19,321.0,1168.45,1150.0,40.69,56.0,645.79,483.0,485.42,597.0,91.03,1260.0,273.0,83.0,34.51,32.49,28.62,34.0,32.0,30.0,592.0,0.0,0.0,
86,8477202,2014,Andrew Hammond,OTT,G,all,24,84659.0,55.95,42.0,1288.0,45.85,52.0,161.91,176.0,691.11,707.0,24.11,25.0,392.43,335.0,289.13,341.0,53.88,748.0,169.0,51.0,19.97,20.01,15.97,16.0,14.0,12.0,320.0,0.0,0.0,
87,8473404,2014,Niklas Backstrom,MIN,G,all,19,60293.0,36.67,51.0,861.0,32.25,32.0,100.63,106.0,447.89,452.0,18.43,14.0,255.44,203.0,186.47,220.0,35.28,471.0,128.0,27.0,13.48,15.33,7.86,15.0,23.0,13.0,235.0,2.0,1.0,
88,8473614,2014,Richard Bachman,EDM,G,all,6,19003.0,17.95,15.0,321.0,11.67,14.0,37.73,47.0,169.72,168.0,4.23,3.0,95.62,69.0,70.4,89.0,17.04,163.0,56.0,20.0,5.21,6.78,5.95,3.0,7.0,5.0,82.0,0.0,0.0,
89,8475663,2014,Eddie Lack,VAN,G,all,41,138238.0,109.25,95.0,2191.0,83.11,73.0,263.81,325.0,1169.16,1201.0,37.09,29.0,648.45,509.0,472.53,575.0,104.78,1202.0,291.0,123.0,35.97,35.48,37.79,26.0,35.0,34.0,575.0,2.0,1.0,
90,8474591,2014,Tom McCollum,DET,G,all,2,3954.0,2.89,1.0,48.0,2.04,1.0,5.81,8.0,26.11,25.0,1.07,3.0,15.14,12.0,11.25,14.0,2.84,25.0,11.0,2.0,0.77,1.6,0.53,0.0,1.0,0.0,10.0,0.0,0.0,
91,8471227,2014,Devan Dubnyk,MIN,G,all,58,198192.0,135.76,115.0,3183.0,113.61,105.0,377.85,405.0,1645.8,1625.0,50.35,42.0,932.54,730.0,684.81,890.0,131.75,1766.0,419.0,112.0,49.16,49.56,37.05,38.0,43.0,34.0,886.0,2.0,1.0,
92,8475156,2021,Mikko Koskinen,EDM,G,all,45,157718.0,129.16,136.0,2441.0,97.08,99.0,312.31,330.0,1383.01,1397.0,45.18,51.0,777.64,604.0,551.46,685.0,124.58,1403.0,405.0,105.0,45.27,48.39,35.5,49.0,53.0,34.0,528.0,4.0,2.0,
93,8478499,2021,Adin Hill,SJS,G,all,25,82573.0,56.91,61.0,1257.0,43.93,36.0,149.26,164.0,650.38,648.0,23.0,21.0,361.94,264.0,270.06,356.0,55.22,680.0,175.0,48.0,19.8,20.83,16.29,22.0,21.0,18.0,354.0,0.0,0.0,
94,8478009,2021,Ilya Sorokin,NYI,G,all,52,184337.0,135.77,123.0,3082.0,111.16,119.0,375.2,287.0,1606.66,1643.0,48.46,71.0,920.09,754.0,657.97,897.0,131.36,1746.0,388.0,122.0,52.35,46.82,36.6,59.0,38.0,26.0,826.0,0.0,0.0,
95,8476434,2021,John Gibson,ANA,G,all,56,194135.0,157.74,172.0,3219.0,123.88,146.0,404.19,433.0,1771.22,1789.0,49.42,49.0,1007.48,776.0,737.65,905.0,149.96,1868.0,501.0,121.0,55.84,60.81,41.07,73.0,74.0,25.0,729.0,12.0,6.0,
96,8476341,2021,Anton Forsberg,OTT,G,all,46,154287.0,129.46,121.0,2593.0,102.05,102.0,318.15,352.0,1415.67,1457.0,41.37,48.0,795.24,647.0,564.55,686.0,124.22,1404.0,434.0,117.0,42.33,52.33,34.79,40.0,50.0,31.0,638.0,2.0,1.0,
97,8479394,2021,Carter Hart,PHI,G,all,45,156184.0,130.44,137.0,2596.0,100.26,113.0,315.95,378.0,1413.54,1441.0,42.19,51.0,774.92,575.0,568.42,681.0,126.51,1378.0,439.0,118.0,40.32,52.89,37.23,47.0,49.0,41.0,661.0,0.0,0.0,
98,8476509,2021,Maxime Lagace,TBL,G,all,2,5888.0,6.05,10.0,84.0,4.02,6.0,10.88,19.0,51.93,58.0,1.94,3.0,26.83,9.0,18.63,22.0,5.83,40.0,23.0,5.0,1.3,3.15,1.6,1.0,7.0,2.0,16.0,0.0,0.0,
99,8478433,2021,Felix Sandstrom,PHI,G,all,5,17835.0,21.24,16.0,318.0,13.0,14.0,41.03,33.0,182.43,177.0,5.06,3.0,97.3,77.0,68.57,100.0,19.37,157.0,68.0,22.0,5.47,8.29,7.47,3.0,7.0,6.0,71.0,0.0,0.0,
100,8475809,2021,Scott Wedgewood,DAL,G,all,37,126290.0,111.6,110.0,2136.0,83.75,108.0,275.42,327.0,1192.3,1218.0,29.62,25.0,663.52,496.0,476.61,569.0,107.03,1224.0,304.0,122.0,35.27,37.73,38.6,33.0,34.0,43.0,486.0,0.0,0.0,
101,8477180,2021,Aaron Dell,BUF,G,all,12,33923.0,33.64,38.0,594.0,23.71,29.0,72.18,76.0,335.68,355.0,7.65,9.0,188.08,147.0,135.75,163.0,32.06,329.0,102.0,33.0,10.33,12.2,11.11,11.0,14.0,13.0,130.0,2.0,1.0,
102,8480591,2021,Thomas Hodges,ANA,G,all,1,1156.0,0.34,1.0,8.0,0.17,0.0,0.71,0.0,2.76,3.0,0.3,0.0,1.61,1.0,1.05,2.0,0.34,2.0,2.0,0.0,0.11,0.22,0.0,0.0,1.0,0.0,4.0,0.0,0.0,
103,8480280,2021,Jeremy Swayman,BOS,G,all,41,143414.0,100.15,96.0,2064.0,75.62,65.0,254.92,279.0,1110.16,1111.0,43.95,44.0,626.62,487.0,458.0,580.0,95.86,1166.0,285.0,101.0,31.58,33.76,34.8,30.0,32.0,34.0,512.0,6.0,3.0,
104,8480022,2021,Michael Dipietro,VAN,G,all,1,3441.0,2.48,3.0,31.0,1.28,2.0,3.8,1.0,16.96,17.0,1.26,0.0,8.65,5.0,6.23,11.0,2.4,13.0,7.0,3.0,0.36,0.93,1.19,1.0,1.0,1.0,8.0,0.0,0.0,
105,8480925,2021,Pavel Francouz,COL,G,all,21,72009.0,52.94,51.0,1060.0,40.68,45.0,132.55,158.0,575.83,608.0,22.6,20.0,325.91,222.0,231.63,311.0,50.98,582.0,168.0,53.0,15.88,20.61,16.45,17.0,17.0,17.0,257.0,0.0,0.0,
106,8479193,2021,Casey DeSmith,PIT,G,all,26,85089.0,65.38,66.0,1328.0,51.53,67.0,172.45,184.0,741.96,769.0,26.7,27.0,408.69,301.0,303.09,380.0,63.01,781.0,179.0,66.0,22.28,21.58,21.53,24.0,19.0,23.0,302.0,0.0,0.0,
107,8481597,2021,Hugo Alnefelt,TBL,G,all,1,1200.0,0.84,3.0,13.0,0.5,0.0,1.57,3.0,7.72,10.0,0.4,0.0,3.51,2.0,3.31,2.0,0.84,6.0,3.0,1.0,0.17,0.46,0.21,1.0,2.0,0.0,3.0,0.0,0.0,
108,8474596,2021,Jake Allen,MTL,G,all,35,116860.0,104.85,107.0,2005.0,78.56,93.0,254.85,251.0,1096.02,1123.0,28.55,17.0,605.15,516.0,423.45,494.0,100.83,1081.0,309.0,112.0,32.13,38.47,34.26,34.0,40.0,33.0,503.0,2.0,1.0,
109,8482076,2021,Nico Daws,NJD,G,all,25,76292.0,58.36,66.0,1119.0,41.52,40.0,146.5,163.0,634.73,617.0,22.05,19.0,353.81,223.0,261.65,366.0,56.63,660.0,178.0,45.0,19.87,21.38,17.11,29.0,16.0,21.0,236.0,0.0,0.0,
110,8474667,2021,Harri Sateri,ARI,G,all,6,17902.0,18.59,21.0,301.0,12.79,14.0,38.72,26.0,178.49,157.0,4.51,1.0,100.22,89.0,69.91,88.0,17.42,177.0,46.0,23.0,5.75,5.33,7.51,10.0,4.0,7.0,55.0,0.0,0.0,
111,8477967,2021,Thatcher Demko,VAN,G,all,64,222039.0,178.5,168.0,3543.0,132.66,142.0,430.75,486.0,1896.48,1967.0,61.93,64.0,1076.17,857.0,781.08,937.0,172.0,1954.0,547.0,161.0,58.13,65.56,54.81,57.0,61.0,50.0,881.0,2.0,1.0,
112,8474682,2021,Dustin Tokarski,BUF,G,all,29,100286.0,80.26,91.0,1463.0,60.26,72.0,192.98,192.0,855.26,900.0,25.5,27.0,475.93,348.0,348.79,443.0,76.38,859.0,242.0,85.0,25.68,29.08,25.51,32.0,33.0,26.0,277.0,0.0,0.0,
113,8482821,2021,Arvid Soderblom,CHI,G,all,3,9349.0,7.25,13.0,173.0,6.51,7.0,21.8,15.0,91.85,95.0,2.33,6.0,51.46,36.0,37.87,53.0,7.11,105.0,19.0,4.0,3.02,2.27,1.96,8.0,1.0,4.0,45.0,0.0,0.0,
114,8476904,2021,Chris Driedger,SEA,G,all,27,88704.0,71.44,73.0,1306.0,50.96,63.0,165.69,179.0,726.19,722.0,22.08,21.0,404.93,300.0,291.79,372.0,68.72,733.0,209.0,67.0,22.18,25.98,23.29,20.0,25.0,28.0,297.0,4.0,2.0,
115,8471695,2021,Tuukka Rask,BOS,G,all,4,11781.0,9.56,14.0,164.0,6.53,3.0,19.4,12.0,92.95,90.0,3.23,4.0,48.49,41.0,37.28,50.0,9.42,86.0,26.0,12.0,1.8,3.4,4.36,3.0,5.0,6.0,40.0,2.0,1.0,
116,8478007,2021,Elvis Merzlikins,CBJ,G,all,59,199207.0,182.03,178.0,3296.0,130.73,125.0,413.84,447.0,1875.61,1922.0,54.15,62.0,1041.19,780.0,755.92,993.0,174.36,1874.0,550.0,160.0,57.35,67.7,56.99,60.0,73.0,45.0,712.0,8.0,4.0,
117,8474636,2021,Michael Hutchinson,TOR,G,all,2,4723.0,4.09,6.0,65.0,3.02,4.0,8.55,11.0,39.59,42.0,1.3,2.0,20.56,13.0,14.61,17.0,3.9,32.0,15.0,5.0,0.84,1.89,1.36,3.0,2.0,1.0,13.0,0.0,0.0,
118,8481544,2021,Mads Sogaard,OTT,G,all,2,7038.0,6.13,6.0,89.0,4.01,4.0,11.15,10.0,51.78,54.0,2.0,1.0,29.26,26.0,19.74,24.0,5.9,50.0,13.0,9.0,1.33,1.78,3.01,1.0,1.0,4.0,17.0,0.0,0.0,
119,8471239,2021,Cory Schneider,NYI,G,all,1,3600.0,3.75,3.0,63.0,2.41,3.0,8.41,10.0,36.91,30.0,1.11,3.0,21.41,13.0,13.71,20.0,3.47,34.0,13.0,4.0,1.19,1.54,1.02,0.0,1.0,2.0,12.0,0.0,0.0,
120,8479581,2021,Jack LaFontaine,CAR,G,all,2,4497.0,3.4,9.0,66.0,2.57,3.0,8.89,8.0,37.42,41.0,1.33,0.0,20.54,8.0,15.31,23.0,3.29,36.0,15.0,1.0,1.15,1.91,0.34,2.0,6.0,1.0,14.0,0.0,0.0,
121,8480193,2021,Daniil Tarasov,CBJ,G,all,4,10491.0,9.62,7.0,197.0,7.34,15.0,24.46,18.0,105.1,111.0,2.19,2.0,56.54,58.0,42.55,45.0,9.14,103.0,34.0,7.0,3.14,4.55,1.92,1.0,4.0,2.0,53.0,0.0,0.0,
122,8476234,2021,Keith Kinkaid,NYR,G,all,1,3600.0,2.24,2.0,51.0,2.08,3.0,7.03,6.0,29.68,31.0,0.91,1.0,17.43,12.0,12.27,19.0,2.15,33.0,8.0,1.0,0.94,1.09,0.21,1.0,1.0,0.0,9.0,0.0,0.0,
123,8481033,2021,Akira Schmid,NJD,G,all,6,14159.0,9.72,19.0,205.0,7.21,9.0,25.58,33.0,107.91,114.0,4.01,5.0,60.32,45.0,44.48,42.0,9.48,112.0,31.0,8.0,3.53,4.01,2.18,6.0,13.0,0.0,54.0,0.0,0.0,
124,8467950,2021,Craig Anderson,BUF,G,all,31,112035.0,88.31,97.0,1634.0,66.14,74.0,208.66,166.0,931.42,945.0,29.14,34.0,524.86,410.0,379.81,513.0,85.07,957.0,263.0,79.0,29.1,32.87,26.33,36.0,34.0,27.0,335.0,0.0,0.0,
125,8475311,2021,Darcy Kuemper,COL,G,all,57,195525.0,158.97,138.0,3079.0,121.21,148.0,390.92,437.0,1700.59,1755.0,56.24,69.0,955.93,707.0,676.91,876.0,148.04,1737.0,464.0,160.0,48.07,56.61,54.3,48.0,44.0,46.0,718.0,2.0,1.0,
126,8475789,2021,Jack Campbell,TOR,G,all,49,167724.0,120.66,123.0,2472.0,95.69,94.0,315.44,406.0,1381.95,1431.0,51.64,55.0,769.01,555.0,570.03,692.0,115.72,1421.0,393.0,102.0,42.07,46.65,31.95,37.0,53.0,33.0,556.0,0.0,0.0,
127,8476316,2021,Laurent Brossoit,VGK,G,all,24,76886.0,60.68,62.0,1179.0,42.89,46.0,135.73,103.0,608.84,588.0,22.38,29.0,336.41,261.0,245.63,346.0,58.91,583.0,203.0,55.0,17.14,25.56,17.98,22.0,25.0,15.0,338.0,0.0,0.0,
128,8478971,2021,Connor Ingram,NSH,G,all,3,10665.0,8.53,11.0,166.0,6.21,8.0,20.96,20.0,88.72,91.0,3.31,5.0,47.63,40.0,34.77,38.0,7.88,86.0,27.0,8.0,2.75,3.52,2.25,5.0,4.0,2.0,45.0,0.0,0.0,
129,8475660,2021,Cam Talbot,MIN,G,all,49,171863.0,126.16,132.0,2654.0,98.51,83.0,326.22,327.0,1431.13,1488.0,47.37,38.0,808.16,629.0,590.01,780.0,118.55,1512.0,367.0,116.0,42.06,43.99,40.11,41.0,50.0,41.0,659.0,2.0,1.0,
130,8478435,2021,Dan Vladar,CGY,G,all,23,74588.0,53.19,57.0,1144.0,41.94,39.0,147.0,162.0,623.93,609.0,23.18,33.0,351.27,257.0,256.53,339.0,51.61,639.0,195.0,37.0,19.41,23.21,10.57,19.0,27.0,11.0,273.0,0.0,0.0,
131,8469608,2021,Mike Smith,EDM,G,all,28,94798.0,81.39,74.0,1496.0,58.72,60.0,187.56,174.0,835.82,874.0,27.34,34.0,466.43,366.0,330.52,450.0,77.91,810.0,269.0,73.0,25.32,31.66,24.41,23.0,31.0,20.0,344.0,6.0,3.0,
132,8477831,2021,Pheonix Copley,WSH,G,all,2,5795.0,3.49,5.0,88.0,2.87,5.0,11.53,12.0,48.62,41.0,1.6,1.0,26.72,23.0,21.92,21.0,3.43,59.0,5.0,4.0,1.43,0.5,1.55,1.0,1.0,3.0,20.0,0.0,0.0,
133,8477457,2021,Zach Fucale,WSH,G,all,4,10295.0,7.39,5.0,142.0,5.35,7.0,16.72,16.0,72.4,66.0,2.48,2.0,40.83,30.0,29.24,43.0,7.11,72.0,22.0,8.0,2.34,2.64,2.42,3.0,0.0,2.0,40.0,0.0,0.0,
134,8476883,2021,Andrei Vasilevskiy,TBL,G,all,63,225645.0,184.41,156.0,3378.0,133.34,127.0,407.54,405.0,1862.86,1869.0,60.22,76.0,1035.83,776.0,748.91,1030.0,176.74,1834.0,564.0,172.0,57.21,69.08,58.11,50.0,54.0,52.0,808.0,6.0,3.0,
135,8479496,2021,David Rittich,NSH,G,all,17,49376.0,41.55,49.0,818.0,30.95,32.0,96.84,92.0,433.83,432.0,13.6,15.0,246.09,209.0,173.54,205.0,40.18,441.0,127.0,35.0,14.48,15.47,11.6,17.0,20.0,12.0,215.0,2.0,1.0,
136,8470594,2021,Marc-Andre Fleury,MIN,G,all,56,197092.0,141.39,159.0,3204.0,115.99,126.0,386.92,334.0,1665.83,1732.0,48.44,47.0,957.2,786.0,685.98,886.0,135.95,1862.0,346.0,135.0,55.36,41.37,44.66,73.0,36.0,50.0,861.0,2.0,1.0,
137,8478470,2021,Sam Montembeault,MTL,G,all,38,116569.0,104.71,122.0,1942.0,78.82,77.0,247.09,247.0,1088.29,1125.0,29.35,30.0,608.89,493.0,432.39,530.0,100.49,1057.0,350.0,101.0,32.08,42.37,30.25,39.0,56.0,27.0,434.0,0.0,0.0,
138,8475622,2021,Carter Hutton,ARI,G,all,3,6958.0,5.02,15.0,102.0,3.95,2.0,12.52,9.0,56.53,58.0,1.89,1.0,30.59,28.0,23.21,22.0,4.95,60.0,12.0,5.0,1.99,1.39,1.64,8.0,4.0,3.0,25.0,0.0,0.0,
139,8475852,2021,Petr Mrazek,TOR,G,all,20,62527.0,46.38,58.0,892.0,35.45,41.0,113.1,104.0,495.92,520.0,19.27,18.0,276.66,198.0,198.24,267.0,44.65,500.0,144.0,42.0,15.43,17.9,13.05,19.0,22.0,17.0,206.0,0.0,0.0,
140,8477968,2021,Alex Nedeljkovic,DET,G,all,59,193848.0,171.07,178.0,3092.0,125.29,114.0,382.73,410.0,1737.59,1797.0,47.89,49.0,956.65,753.0,688.89,875.0,164.37,1660.0,561.0,159.0,50.43,68.9,51.75,61.0,64.0,53.0,712.0,2.0,1.0,
141,8476945,2021,Connor Hellebuyck,WPG,G,all,66,234210.0,209.65,193.0,3793.0,151.71,179.0,484.59,419.0,2117.7,2155.0,67.36,58.0,1168.89,988.0,849.08,1092.0,199.89,2083.0,638.0,212.0,60.46,79.31,69.88,51.0,78.0,64.0,860.0,0.0,0.0,
142,8480420,2021,Collin Delia,CHI,G,all,8,20586.0,17.13,22.0,376.0,14.1,14.0,48.35,46.0,208.66,218.0,5.09,8.0,118.69,98.0,85.84,105.0,16.39,222.0,56.0,13.0,6.71,6.89,3.52,9.0,8.0,5.0,85.0,0.0,0.0,
143,8476412,2021,Jordan Binnington,STL,G,all,37,128697.0,103.8,112.0,2007.0,79.33,97.0,262.4,264.0,1133.03,1135.0,33.1,32.0,631.31,480.0,462.71,595.0,99.77,1163.0,329.0,86.0,36.05,39.75,28.0,43.0,41.0,28.0,429.0,4.0,2.0,
144,8471306,2021,Thomas Greiss,DET,G,all,31,90493.0,78.5,92.0,1512.0,61.11,52.0,188.53,173.0,841.36,842.0,21.77,16.0,481.27,379.0,338.6,458.0,74.64,836.0,274.0,65.0,24.94,33.07,20.5,38.0,36.0,18.0,337.0,2.0,1.0,
145,8477480,2021,Eric Comrie,WPG,G,all,19,61489.0,54.33,44.0,969.0,39.41,47.0,122.89,121.0,541.86,550.0,16.09,9.0,302.11,238.0,213.49,288.0,52.39,528.0,167.0,55.0,16.84,19.95,17.54,10.0,19.0,15.0,219.0,0.0,0.0,
146,8473503,2021,James Reimer,SJS,G,all,48,160361.0,129.12,129.0,2818.0,103.91,102.0,335.7,354.0,1456.33,1450.0,41.44,38.0,827.87,694.0,607.77,726.0,124.54,1524.0,416.0,112.0,44.51,51.29,33.33,44.0,56.0,29.0,766.0,0.0,0.0,
147,8474593,2021,Jacob Markstrom,CGY,G,all,63,221750.0,147.84,137.0,3071.0,117.5,121.0,401.79,437.0,1725.44,1754.0,69.65,69.0,954.69,677.0,711.58,947.0,142.65,1830.0,414.0,146.0,51.52,50.84,45.49,49.0,44.0,44.0,681.0,10.0,5.0,
148,8480045,2021,Ukko-Pekka Luukkonen,BUF,G,all,9,30184.0,22.55,23.0,481.0,16.37,23.0,56.31,54.0,243.79,277.0,6.57,17.0,139.5,115.0,102.76,172.0,21.87,323.0,53.0,17.0,10.97,6.34,5.24,11.0,5.0,7.0,88.0,0.0,0.0,
149,8476343,2021,Garret Sparks,LAK,G,all,2,5833.0,3.37,3.0,91.0,3.07,1.0,11.03,14.0,44.9,47.0,1.71,0.0,26.05,18.0,18.05,27.0,3.33,54.0,7.0,2.0,1.69,0.99,0.7,1.0,0.0,2.0,28.0,0.0,0.0,
150,8476876,2021,Malcolm Subban,BUF,G,all,4,12628.0,10.89,17.0,204.0,8.21,11.0,27.59,21.0,120.94,132.0,2.76,3.0,67.64,46.0,50.5,70.0,10.08,128.0,33.0,8.0,4.44,3.91,2.54,6.0,8.0,3.0,35.0,0.0,0.0,
151,8475920,2021,Michael Houser,BUF,G,all,2,7200.0,7.11,4.0,136.0,5.42,9.0,18.23,22.0,75.89,77.0,1.77,3.0,44.2,34.0,29.57,33.0,6.56,85.0,12.0,10.0,2.12,1.39,3.6,1.0,1.0,2.0,29.0,0.0,0.0,
152,8475717,2021,Calvin Pickard,DET,G,all,3,7538.0,5.72,9.0,108.0,4.53,4.0,14.74,14.0,64.39,72.0,2.35,4.0,37.62,33.0,26.32,31.0,5.56,69.0,19.0,3.0,2.03,2.45,1.23,2.0,6.0,1.0,17.0,0.0,0.0,
153,8479312,2021,Alex Lyon,CAR,G,all,2,7369.0,6.13,6.0,111.0,4.83,7.0,15.72,14.0,70.39,65.0,1.92,1.0,37.53,35.0,27.55,28.0,5.94,69.0,20.0,5.0,1.97,2.39,1.77,1.0,2.0,3.0,17.0,0.0,0.0,
154,8471774,2021,Alex Stalock,SJS,G,all,1,2767.0,2.46,6.0,46.0,2.06,2.0,6.71,7.0,28.22,28.0,0.57,0.0,15.8,11.0,12.04,14.0,2.4,29.0,10.0,1.0,0.77,1.39,0.3,2.0,3.0,1.0,6.0,0.0,0.0,
155,8471418,2021,Anton Khudobin,DAL,G,all,9,27748.0,19.57,28.0,429.0,16.19,9.0,48.91,65.0,221.37,232.0,7.18,15.0,130.0,103.0,91.15,102.0,18.67,233.0,67.0,13.0,7.28,8.2,4.08,10.0,11.0,7.0,116.0,0.0,0.0,
156,8478048,2021,Igor Shesterkin,NYR,G,all,53,184232.0,140.1,106.0,2947.0,111.54,128.0,360.08,311.0,1586.7,1622.0,46.62,49.0,898.87,713.0,658.31,911.0,133.92,1668.0,426.0,127.0,47.57,52.6,39.92,39.0,37.0,30.0,726.0,2.0,1.0,
157,8481611,2021,Pyotr Kochetkov,CAR,G,all,3,8916.0,5.04,6.0,102.0,3.75,2.0,12.01,19.0,55.62,61.0,2.72,10.0,31.91,18.0,22.47,32.0,4.85,53.0,21.0,3.0,1.54,2.55,0.95,3.0,3.0,0.0,25.0,0.0,0.0,
158,8480947,2021,Kevin Lankinen,CHI,G,all,32,108935.0,77.38,106.0,1743.0,63.64,65.0,213.98,210.0,929.59,973.0,26.36,28.0,529.58,418.0,385.22,470.0,74.69,1010.0,230.0,60.0,29.8,28.15,19.43,41.0,44.0,21.0,443.0,0.0,0.0,
159,8479361,2021,Joseph Woll,TOR,G,all,4,14359.0,10.97,11.0,218.0,8.99,5.0,28.65,30.0,124.38,123.0,3.88,5.0,72.47,54.0,50.94,71.0,10.63,123.0,48.0,5.0,3.92,5.63,1.42,3.0,7.0,1.0,42.0,2.0,1.0,
160,8477970,2021,Vitek Vanecek,WSH,G,all,42,139043.0,97.64,103.0,2100.0,77.98,80.0,258.39,233.0,1108.67,1118.0,38.71,27.0,626.8,518.0,457.14,590.0,92.77,1168.0,298.0,88.0,31.45,36.53,29.66,34.0,36.0,33.0,546.0,0.0,0.0,
161,8480373,2021,Josef Korenar,ARI,G,all,2,4218.0,5.52,3.0,60.0,2.16,2.0,7.92,8.0,36.98,35.0,1.11,1.0,18.48,20.0,14.79,17.0,5.22,37.0,4.0,9.0,0.97,0.49,4.05,0.0,1.0,2.0,10.0,0.0,0.0,
162,8476932,2021,Anthony Stolarz,ANA,G,all,28,90385.0,66.04,67.0,1447.0,54.6,48.0,182.54,175.0,788.35,809.0,23.94,26.0,452.3,334.0,328.74,464.0,64.58,855.0,204.0,52.0,25.09,23.94,17.01,21.0,27.0,19.0,336.0,2.0,1.0,
163,8481031,2021,Ivan Prosvetov,ARI,G,all,3,11100.0,9.99,13.0,188.0,7.43,8.0,22.41,25.0,101.76,104.0,2.27,3.0,57.99,52.0,40.9,44.0,9.74,97.0,34.0,11.0,3.2,3.69,3.11,5.0,4.0,4.0,46.0,0.0,0.0,
164,8480981,2021,Joel Hofer,STL,G,all,2,7029.0,5.08,6.0,95.0,3.85,5.0,12.8,12.0,54.73,50.0,1.75,1.0,31.68,28.0,22.68,27.0,4.87,59.0,16.0,3.0,1.96,2.29,0.82,3.0,2.0,1.0,17.0,0.0,0.0,
165,8473541,2021,Jonathan Bernier,NJD,G,all,10,30606.0,24.82,26.0,477.0,17.31,17.0,59.14,70.0,259.02,264.0,8.23,11.0,144.61,104.0,107.71,136.0,24.18,263.0,76.0,23.0,7.32,8.92,8.58,7.0,8.0,11.0,115.0,0.0,0.0,
166,8478024,2021,Ville Husso,STL,G,all,40,140474.0,113.54,100.0,2218.0,87.42,93.0,277.42,262.0,1237.81,1236.0,35.44,32.0,701.83,558.0,506.57,686.0,109.8,1276.0,354.0,97.0,41.03,42.5,30.01,41.0,34.0,25.0,491.0,0.0,0.0,
167,8474889,2021,Martin Jones,PHI,G,all,35,119828.0,104.58,114.0,2052.0,78.03,86.0,257.1,263.0,1125.8,1141.0,31.82,25.0,622.39,475.0,460.4,576.0,100.7,1119.0,329.0,111.0,33.48,39.03,32.07,36.0,48.0,30.0,493.0,0.0,0.0,
168,8475883,2021,Frederik Andersen,CAR,G,all,52,184253.0,138.82,111.0,2544.0,100.3,127.0,331.88,290.0,1454.76,1431.0,58.69,59.0,791.0,616.0,581.42,792.0,133.42,1450.0,390.0,151.0,44.18,48.16,46.47,39.0,38.0,34.0,553.0,0.0,0.0,
